,zpid,city,zipcode,homeType,yearBuilt,latestPrice,numPriceChanges,avgSchoolDistance,Candidate
3218,29429393,austin,78754,Single Family,1979,279900.0,1,4.2,0
3219,120896212,austin,78753,Single Family,2012,499999.0,3,1.5,0
3220,29432429,austin,78758,Single Family,1978,315000.0,3,1.2,0
3221,29425890,austin,78753,Single Family,1972,300000.0,1,1.2666666666666666,0
3222,29425387,austin,78753,Single Family,1970,215000.0,3,0.6666666666666666,0
3223,29426927,austin,78758,Townhouse,1968,299999.0,5,0.6999999999999998,0
3224,58304208,austin,78758,Single Family,1978,372500.0,4,1.5333333333333332,0
3225,29427982,austin,78753,Single Family,1956,325000.0,2,1.3333333333333333,0
3226,29423979,austin,78753,Single Family,1971,239900.0,3,0.7000000000000001,0
3227,29422970,austin,78753,Single Family,1972,287500.0,2,1.2666666666666666,0
3228,29425885,austin,78753,Single Family,1974,265000.0,1,1.3,0
3229,29431884,austin,78754,Single Family,1985,320000.0,2,4.266666666666667,0
3230,29429379,austin,78754,Single Family,1982,199900.0,5,4.3,0
3231,29425879,austin,78753,Single Family,1974,269000.0,9,1.3,0
3232,29431878,austin,78754,Single Family,1980,292000.0,3,4.266666666666667,0
3233,29429375,austin,78754,Single Family,1981,362500.0,1,4.1000000000000005,0
3234,29429373,austin,78754,Single Family,1983,259999.0,1,4.133333333333334,0
3235,29429366,austin,78754,Single Family,1979,279000.0,3,4.066666666666666,0
3236,29431864,austin,78754,Single Family,1983,250000.0,2,4.333333333333333,0
3237,29431863,austin,78754,Single Family,1983,235000.0,1,4.333333333333333,0
3238,29438704,austin,78758,Single Family,1971,315000.0,3,0.8666666666666667,0
3239,58303196,austin,78753,Single Family,1959,399000.0,7,2.2,0
3240,29429362,austin,78754,Single Family,1979,285000.0,2,4.166666666666667,0
3241,58303195,austin,78753,Single Family,1958,150000.0,1,2.2,0
3242,29427857,austin,78753,Single Family,1971,230000.0,2,0.8000000000000002,0
3243,29438691,austin,78758,Single Family,1974,519000.0,14,0.7666666666666666,0
3244,29427847,austin,78753,Single Family,1982,249000.0,1,1.0,0
3245,29433177,austin,78753,Single Family,1962,375000.0,2,2.1,0
3246,29438672,austin,78758,Single Family,1979,499000.0,2,0.7000000000000001,0
3247,29430343,austin,78753,Single Family,1982,215000.0,4,1.0666666666666669,0
3248,29437672,austin,78758,Single Family,1985,360000.0,1,1.1666666666666667,0
3249,29438669,austin,78758,Single Family,1997,785000.0,1,0.7333333333333334,0
3250,29425834,austin,78753,Single Family,1972,317000.0,4,1.2666666666666666,0
3251,29431831,austin,78753,Single Family,1974,359900.0,2,1.8,0
3252,58303164,austin,78753,Single Family,1962,299000.0,2,1.6666666666666667,0
3253,29431829,austin,78753,Single Family,1973,187900.0,3,1.7666666666666666,0
3254,29437662,austin,78758,Single Family,1985,300000.0,2,1.1666666666666667,0
3255,29425825,austin,78753,Single Family,1974,210000.0,3,1.2666666666666666,0
3256,29437658,austin,78758,Single Family,1992,325000.0,4,1.2,0
3257,29438654,austin,78758,Single Family,1978,450000.0,7,0.7333333333333334,0
3258,58302318,austin,78753,Single Family,1971,267000.0,7,1.7,0
3259,29431818,austin,78753,Single Family,1973,292500.0,1,1.8,0
3260,58304651,austin,78753,Single Family,1970,385000.0,1,1.8333333333333333,0
3261,58304645,austin,78753,Single Family,1962,439900.0,2,1.7,0
3262,29429315,austin,78753,Single Family,1968,485000.0,2,1.838295658649848,0
3263,58302314,austin,78753,Single Family,1973,335000.0,5,1.7333333333333334,0
3264,58304641,austin,78753,Single Family,1961,326000.0,2,1.7,0
3265,58302313,austin,78753,Single Family,1975,374900.0,1,1.7333333333333334,0
3266,58303138,austin,78753,Single Family,1962,352900.0,17,1.4,0
3267,29425812,austin,78753,Single Family,1972,325000.0,1,1.2666666666666666,0
3268,29427810,austin,78753,Single Family,1971,270000.0,4,0.7666666666666666,0
3269,29437637,austin,78758,Single Family,1986,374900.0,1,1.0333333333333334,0
3270,29424310,austin,78753,Single Family,1980,289000.0,3,1.2,0
3271,119617135,austin,78753,Single Family,2014,525000.0,1,1.5,0
3272,29437634,austin,78758,Single Family,1985,395000.0,2,1.0333333333333334,0
3273,29429309,austin,78753,Single Family,1970,251999.0,1,1.3666666666666665,0
3274,29424307,austin,78753,Single Family,1981,345000.0,8,1.2,0
3275,29435133,austin,78753,Single Family,1985,244900.0,2,1.5666666666666664,0
3276,29431801,austin,78753,Single Family,2000,250000.0,1,1.5,0
3277,58304631,austin,78753,Single Family,1955,375000.0,2,1.7666666666666668,0
3278,29425800,austin,78753,Single Family,1972,220000.0,3,1.2666666666666666,0
3279,29437626,austin,78758,Single Family,1985,374999.0,3,1.0666666666666669,0
3280,58304615,austin,78753,Single Family,1969,360000.0,3,1.8,0
3281,29431797,austin,78753,Single Family,2000,315000.0,5,1.838295658649848,0
3282,120897109,austin,78753,Single Family,2013,415000.0,1,1.4666666666666668,0
3283,58304608,austin,78753,Single Family,1970,349900.0,1,1.6333333333333335,0
3284,29429296,austin,78753,Single Family,1967,285000.0,1,1.3666666666666665,0
3285,58302605,austin,78753,Single Family,1973,414900.0,3,2.033333333333333,0
3286,29425792,austin,78753,Single Family,1972,295000.0,3,1.2666666666666666,0
3287,58304604,austin,78753,Single Family,1969,365000.0,1,1.7333333333333334,0
3288,58303102,austin,78753,Single Family,1959,239900.0,1,1.4333333333333336,0
3289,29425787,austin,78753,Single Family,1972,324900.0,2,1.2333333333333334,0
3290,58302601,austin,78753,Single Family,1973,349500.0,1,2.033333333333333,0
3291,58304599,austin,78753,Single Family,1972,278000.0,3,1.7333333333333334,0
3292,29427784,austin,78753,Single Family,1972,230000.0,1,0.7000000000000001,0
3293,29428484,austin,78758,Single Family,1970,349900.0,1,0.5333333333333333,0
3294,29425784,austin,78753,Single Family,1971,242500.0,2,1.2333333333333334,0
3295,58304590,austin,78753,Single Family,1970,374000.0,2,1.7,0
3296,29427781,austin,78753,Single Family,1971,269900.0,1,0.7000000000000001,0
3297,29429978,austin,78758,Single Family,1972,339900.0,1,0.6999999999999998,0
3298,58302586,austin,78753,Single Family,1970,314900.0,3,2.0,0
3299,58302280,austin,78753,Single Family,2001,429000.0,4,1.4333333333333331,0
3300,29424901,austin,78757,Single Family,1958,450000.0,1,0.5333333333333333,1
3301,29437586,austin,78758,Single Family,1985,475000.0,1,1.0333333333333334,0
3302,29429277,austin,78753,Single Family,1999,255000.0,1,1.4333333333333331,0
3303,58304582,austin,78753,Single Family,1969,274900.0,1,1.8,0
3304,58302276,austin,78753,Single Family,2001,290000.0,6,1.4333333333333331,0
3305,29436582,austin,78758,Single Family,1996,365000.0,3,1.2666666666666666,0
3306,29436581,austin,78758,Single Family,1996,449900.0,2,1.2666666666666666,0
3307,29427425,austin,78758,Single Family,1968,339000.0,3,0.43333333333333335,0
3308,29429921,austin,78758,Single Family,1975,359000.0,6,0.8000000000000002,0
3309,58304284,austin,78758,Single Family,1977,359900.0,1,1.6333333333333335,0
3310,29429920,austin,78758,Single Family,1971,325000.0,1,0.7666666666666666,0
3311,29436573,austin,78758,Single Family,1985,178000.0,2,1.2333333333333334,0
3312,29427772,austin,78753,Single Family,1970,150000.0,1,0.6666666666666666,0
3313,29424920,austin,78757,Single Family,1958,420000.0,4,0.5666666666666667,1
3314,251029571,austin,78753,Condo,2017,249000.0,1,1.5333333333333332,0
3315,29429919,austin,78758,Single Family,1971,324900.0,4,0.7666666666666666,0
3316,58303071,austin,78753,Single Family,1971,379900.0,4,1.3666666666666665,0
3317,29429271,austin,78753,Single Family,2001,325000.0,2,1.4333333333333331,0
3318,29424917,austin,78757,Single Family,1960,525000.0,2,0.5333333333333333,1
3319,29436570,austin,78758,Single Family,1985,360000.0,3,1.2,0
3320,29425770,austin,78753,Single Family,1971,295000.0,10,1.3,0
3321,29432416,austin,78758,Single Family,1970,416100.0,4,1.2333333333333334,0
3322,58302568,austin,78753,Single Family,1971,300000.0,1,1.9666666666666668,0
3323,29429267,austin,78753,Single Family,2000,244000.0,2,1.4666666666666668,0
3324,29423914,austin,78753,Single Family,1966,345000.0,2,0.8666666666666667,0
3325,58304565,austin,78753,Single Family,1971,389900.0,5,1.6333333333333335,0
3326,29425764,austin,78753,Single Family,1971,245000.0,1,1.2666666666666666,0
3327,29437565,austin,78758,Single Family,1985,450000.0,1,1.1333333333333335,0
3328,29431752,austin,78753,Single Family,1964,219999.0,10,1.1,0
3329,29432412,austin,78758,Single Family,1969,265000.0,3,1.2,0
3330,29431412,austin,78758,Single Family,1974,395000.0,4,0.9,0
3331,119621055,austin,78753,Single Family,2013,475000.0,4,1.5,0
3332,29431751,austin,78753,Single Family,1959,229999.0,10,1.1,0
3333,29429910,austin,78758,Single Family,1972,294499.0,10,0.7666666666666666,0
3334,29436554,austin,78758,Single Family,1985,415095.0,3,1.2333333333333334,0
3335,29427674,austin,78758,Vacant Land,1973,199995.0,3,0.7999999999999999,0
3336,29425750,austin,78753,Single Family,1971,219000.0,1,1.2666666666666666,0
3337,2100773550,austin,78753,Single Family,2015,349900.0,2,1.5333333333333332,0
3338,29421408,austin,78757,Single Family,1959,325000.0,4,0.6666666666666666,1
3339,29425747,austin,78753,Single Family,1971,255000.0,2,1.2666666666666666,0
3340,29422407,austin,78757,Single Family,1967,400000.0,1,0.6333333333333333,1
3341,58303050,austin,78753,Single Family,1955,355000.0,4,1.4666666666666668,0
3342,121657906,austin,78758,Single Family,2009,250000.0,3,1.2,0
3343,29423996,austin,78753,Single Family,1969,325000.0,6,1.0666666666666669,0
3344,29427406,austin,78758,Single Family,1972,519000.0,1,0.5,0
3345,29422406,austin,78757,Single Family,1963,224900.0,5,0.6333333333333333,1
3346,120899544,austin,78753,Single Family,2012,320000.0,1,1.4666666666666668,0
3347,58303043,austin,78753,Single Family,1960,325000.0,1,1.4333333333333336,0
3348,29422405,austin,78757,Single Family,1965,459000.0,1,0.6333333333333333,1
3349,29431735,austin,78753,Single Family,1980,179900.0,5,1.1,0
3350,29435043,austin,78753,Single Family,1985,185000.0,3,1.6333333333333335,0
3351,29431731,austin,78753,Single Family,1965,245000.0,2,1.1,0
3352,29423904,austin,78753,Single Family,1964,240000.0,2,0.8666666666666667,0
3353,58304539,austin,78753,Single Family,1967,365000.0,1,1.7333333333333334,0
3354,29430230,austin,78753,Single Family,1930,218000.0,2,1.0666666666666669,0
3355,29431403,austin,78758,Single Family,1972,469900.0,3,0.8666666666666667,0
3356,29435039,austin,78753,Single Family,1985,210000.0,1,1.6,0
3357,29431555,austin,78758,Single Family,1981,165000.0,3,1.2333333333333334,0
3358,29433226,austin,78753,Single Family,1973,299999.0,1,1.8333333333333333,0
3359,58304536,austin,78753,Single Family,1968,350000.0,1,1.7333333333333334,0
3360,29421402,austin,78757,Single Family,1952,437500.0,2,0.6,1
3361,29422401,austin,78757,Single Family,1963,557950.0,1,0.6333333333333333,1
3362,58303034,austin,78753,Single Family,1958,269900.0,3,1.4,0
3363,29428899,austin,78758,Townhouse,1972,174900.0,3,1.1666666666666667,0
3364,29435032,austin,78753,Single Family,1986,225000.0,1,1.6333333333333335,0
3365,29429224,austin,78753,Single Family,1960,325000.0,2,1.3666666666666665,0
3366,29432398,austin,78758,Single Family,1962,145800.0,10,1.2333333333333334,0
3367,29435031,austin,78753,Single Family,1986,229900.0,6,1.6333333333333335,0
3368,29421398,austin,78757,Single Family,2018,649000.0,1,0.6,1
3369,58302529,austin,78753,Single Family,1966,410000.0,2,1.9666666666666668,0
3370,29431396,austin,78758,Single Family,1973,379900.0,3,0.9333333333333336,0
3371,241930219,austin,78754,Single Family,2016,269900.0,2,4.0,0
3372,29424894,austin,78757,Single Family,1958,369900.0,1,0.5333333333333333,1
3373,58304525,austin,78753,Single Family,1971,389000.0,1,1.8,0
3374,29421718,austin,78754,Single Family,1955,215000.0,3,4.266666666666667,0
3375,29421392,austin,78757,Single Family,1962,389000.0,8,0.6,1
3376,58302525,austin,78753,Single Family,1969,338000.0,2,1.9333333333333336,0
3377,29429891,austin,78758,Single Family,1971,335000.0,2,0.7666666666666666,0
3378,58304522,austin,78753,Single Family,1970,467900.0,2,1.8,0
3379,144285889,austin,78758,Single Family,1973,375000.0,3,0.8666666666666667,0
3380,29421712,austin,78753,Single Family,1973,265000.0,2,1.2,0
3381,29427389,austin,78758,Single Family,1972,399800.0,1,0.5333333333333333,0
3382,29428994,austin,78753,Single Family,1967,319900.0,1,1.3666666666666665,0
3383,29424889,austin,78757,Single Family,1958,550000.0,1,0.5333333333333333,1
3384,29431488,austin,78758,Single Family,1974,350000.0,7,1.2333333333333332,0
3385,29429210,austin,78753,Single Family,1961,263900.0,1,1.3999999999999997,0
3386,29427386,austin,78758,Single Family,1974,287000.0,1,0.5333333333333333,0
3387,58304432,austin,78758,Single Family,1967,305000.0,1,1.7,0
3388,29421706,austin,78753,Single Family,1971,345000.0,1,1.2,0
3389,29424205,austin,78753,Single Family,1974,264900.0,3,1.1666666666666667,0
3390,58302704,austin,78753,Single Family,1971,310000.0,3,1.8333333333333333,0
3391,58302703,austin,78753,Single Family,1971,325000.0,1,1.8333333333333333,0
3392,58302702,austin,78753,Single Family,1971,255000.0,1,1.8,0
3393,29429195,austin,78753,Single Family,1964,398990.0,5,1.3666666666666665,0
3394,119626515,austin,78753,Single Family,2014,385000.0,3,1.5,0
3395,29426777,austin,78758,Residential,1966,299999.0,1,0.7333333333333333,0
3396,29421695,austin,78753,Condo,1977,158000.0,1,0.9333333333333332,0
3397,58302511,austin,78753,Single Family,1956,410000.0,4,1.4666666666666668,0
3398,29423488,austin,78758,Single Family,1968,260000.0,1,0.5333333333333333,0
3399,29433193,austin,78753,Single Family,1972,249900.0,1,1.9333333333333336,0
3400,58304510,austin,78753,Single Family,1971,399999.0,6,1.8333333333333333,0
3401,58302688,austin,78753,Single Family,1971,330000.0,2,1.9333333333333336,0
3402,29424883,austin,78757,Single Family,1965,390000.0,6,0.5666666666666668,1
3403,58303005,austin,78753,Single Family,1960,379500.0,4,1.6,0
3404,29429186,austin,78753,Single Family,1963,325000.0,2,1.3999999999999997,0
3405,29426992,austin,78753,Multiple Occupancy,1982,369000.0,2,1.0,0
3406,58304504,austin,78753,Single Family,1972,320000.0,1,1.8,0
3407,29424882,austin,78757,Single Family,1967,300000.0,1,0.5666666666666668,1
3408,29425683,austin,78753,Single Family,1974,239900.0,1,1.3,0
3409,29430173,austin,78753,Single Family,1978,265000.0,4,1.0666666666666669,0
3410,29429877,austin,78758,Single Family,1970,459888.0,2,0.7666666666666666,0
3411,29426924,austin,78758,Single Family,1969,575000.0,2,0.7666666666666666,0
3412,29430170,austin,78753,Single Family,1977,204000.0,2,1.0333333333333332,0
3413,29427377,austin,78758,Single Family,1969,282350.0,6,0.5333333333333333,0
3414,29424877,austin,78757,Single Family,1967,359900.0,2,0.6,1
3415,29421375,austin,78757,Single Family,1959,315000.0,1,0.6333333333333333,1
3416,29430169,austin,78753,Single Family,1983,189900.0,2,1.0333333333333332,0
3417,29425374,austin,78753,Single Family,1965,240000.0,3,0.9333333333333332,0
3418,29429168,austin,78753,Single Family,1972,400000.0,1,1.4333333333333331,0
3419,29426873,austin,78758,Single Family,1967,515000.0,2,0.5666666666666667,0
3420,29425665,austin,78753,Single Family,1974,319900.0,1,1.2666666666666666,0
3421,29427372,austin,78758,Single Family,1969,459900.0,5,0.5,0
3422,29429162,austin,78753,Single Family,1970,399900.0,4,1.4,0
3423,29427371,austin,78758,Single Family,1969,357700.0,2,0.5333333333333333,0
3424,29427162,austin,78753,Single Family,1972,205000.0,4,1.3333333333333333,0
3425,29425371,austin,78753,Single Family,1965,72900.0,8,0.9,0
3426,29431655,austin,78758,Multiple Occupancy,1964,325500.0,2,1.3,0
3427,29424871,austin,78757,Single Family,1966,400000.0,4,0.5666666666666668,1
3428,29429155,austin,78753,Single Family,1967,239900.0,1,1.4333333333333331,0
3429,29424870,austin,78757,Single Family,1966,359000.0,2,0.5666666666666668,1
3430,29424155,austin,78753,Single Family,1971,335000.0,1,1.2333333333333332,0
3431,2132020369,austin,78758,Condo,1978,212500.0,3,0.6999999999999998,0
3432,29431369,austin,78758,Single Family,1974,388500.0,6,0.8666666666666667,0
3433,29431368,austin,78758,Single Family,1973,349990.0,5,0.8666666666666667,0
3434,29424150,austin,78753,Single Family,1971,239990.0,1,1.2000000000000002,0
3435,2091380148,austin,78754,Single Family,2018,227915.0,2,4.0,0
3436,29423367,austin,78758,Single Family,1965,429900.0,2,0.6,0
3437,29425646,austin,78753,Single Family,1969,297500.0,2,1.3,0
3438,29423866,austin,78753,Vacant Land,1959,200000.0,1,0.9,0
3439,29426865,austin,78758,Single Family,1968,425000.0,2,0.5333333333333333,0
3440,29425642,austin,78753,Single Family,1958,315000.0,1,1.3333333333333333,0
3441,29424140,austin,78753,Single Family,1970,253000.0,3,1.2000000000000002,0
3442,29428864,austin,78758,Townhouse,1972,69000.0,2,1.2,0
3443,29427138,austin,78753,Single Family,1971,260000.0,1,1.2666666666666666,0
3444,29428863,austin,78758,Townhouse,1972,199900.0,1,1.1666666666666667,0
3445,29428862,austin,78758,Townhouse,1972,175000.0,2,1.2,0
3446,29429132,austin,78753,Single Family,1972,389900.0,1,1.3666666666666665,0
3447,29425483,austin,78753,Single Family,1969,279000.0,2,1.3,0
3448,29428859,austin,78758,Townhouse,1972,179000.0,2,1.2,0
3449,29429126,austin,78753,Single Family,1971,309000.0,2,1.4,0
3450,29429858,austin,78758,Single Family,1972,410000.0,1,0.5666666666666668,0
3451,29425625,austin,78753,Single Family,1972,235000.0,4,1.2,0
3452,29427358,austin,78757,Multiple Occupancy,1971,560000.0,2,0.6666666666666666,1
3453,29425624,austin,78753,Single Family,1972,299000.0,4,1.2,0
3454,29429857,austin,78758,Single Family,1970,485000.0,1,0.5666666666666668,0
3455,29429114,austin,78753,Single Family,1966,329000.0,1,1.4666666666666668,0
3456,29423356,austin,78758,Single Family,1969,372500.0,1,0.6,0
3457,29431355,austin,78758,Single Family,1973,314999.0,1,0.8666666666666667,0
3458,29429093,austin,78753,Single Family,1982,225000.0,5,1.0666666666666669,0
3459,29423855,austin,78753,Single Family,1949,525000.0,4,0.9,0
3460,29427093,austin,78753,Single Family,1974,269900.0,3,1.3333333333333333,0
3461,29423354,austin,78758,Single Family,1962,275000.0,2,0.5666666666666668,0
3462,29427088,austin,78753,Single Family,1979,489900.0,2,1.3333333333333333,0
3463,29429853,austin,78758,Single Family,1971,299900.0,2,0.6,0
3464,29427487,austin,78758,Single Family,1969,429900.0,4,0.4666666666666666,0
3465,29425352,austin,78758,Single Family,1969,479900.0,12,0.4666666666666666,0
3466,29425583,austin,78753,Single Family,1973,225000.0,1,1.1666666666666667,0
3467,29427080,austin,78753,Single Family,1972,324900.0,3,1.3333333333333333,0
3468,29427076,austin,78753,Single Family,1971,199900.0,5,1.3666666666666665,0
3469,29427075,austin,78753,Single Family,1972,307000.0,5,1.3666666666666665,0
3470,2084986572,austin,78753,Apartment,1978,289990.0,2,1.1666666666666667,0
3471,29427072,austin,78753,Single Family,1969,299000.0,2,1.4,0
3472,29425572,austin,78753,Single Family,1968,320000.0,1,1.2000000000000002,0
3473,29423352,austin,78758,Single Family,1962,119800.0,6,0.5666666666666668,0
3474,29424065,austin,78753,Single Family,1974,165000.0,1,1.1,0
3475,29421352,austin,78757,Single Family,1963,210000.0,12,0.5333333333333333,1
3476,29429851,austin,78758,Single Family,1971,299997.0,1,0.6,0
3477,29427064,austin,78753,Single Family,1966,345000.0,1,1.3666666666666665,0
3478,29428850,austin,78758,Townhouse,1980,198000.0,1,1.1666666666666667,0
3479,29422475,austin,78757,Single Family,1967,425000.0,1,0.6333333333333333,1
3480,29431344,austin,78758,Single Family,1974,285000.0,1,0.9,0
3481,29427062,austin,78753,Single Family,1968,465000.0,2,1.3333333333333333,0
3482,29424059,austin,78753,Single Family,1973,200000.0,1,1.0333333333333334,0
3483,29429843,austin,78758,Single Family,1971,339500.0,5,0.5333333333333333,0
3484,29425343,austin,78758,Single Family,1969,349999.0,1,0.4666666666666666,0
3485,29429057,austin,78753,Single Family,1979,170000.0,2,1.0333333333333334,0
3486,58302554,austin,78753,Single Family,1973,217500.0,5,2.0,0
3487,29429842,austin,78758,Single Family,1971,315000.0,1,0.5333333333333333,0
3488,29423840,austin,78753,Single Family,1964,225000.0,2,0.9,0
3489,29431337,austin,78758,Single Family,1974,435000.0,2,0.9333333333333332,0
3490,29427044,austin,78753,Single Family,1965,399990.0,1,1.4,0
3491,29427337,austin,78757,Multiple Occupancy,1970,415000.0,3,0.6666666666666666,1
3492,29423836,austin,78753,Single Family,1964,348000.0,4,0.8666666666666666,0
3493,29425543,austin,78753,Single Family,1971,275000.0,6,1.2000000000000002,0
3494,29427042,austin,78753,Single Family,1961,325000.0,3,1.4,0
3495,29423333,austin,78757,Single Family,1961,339000.0,1,0.5333333333333333,1
3496,29429832,austin,78758,Apartment,1982,545000.0,3,0.6,0
3497,29427041,austin,78753,Single Family,1965,265000.0,5,1.4,0
3498,29422332,austin,78757,Condo,1958,435000.0,1,0.5666666666666668,1
3499,29425538,austin,78753,Single Family,1971,324900.0,1,1.2333333333333334,0
3500,58302536,austin,78753,Single Family,1972,289000.0,2,1.8666666666666665,0
3501,29423330,austin,78757,Single Family,1960,269900.0,9,0.5333333333333333,1
3502,29427034,austin,78753,Multiple Occupancy,1982,359000.0,2,1.0,0
3503,29431327,austin,78758,Single Family,1973,419500.0,3,0.8666666666666667,0
3504,29427032,austin,78753,Multiple Occupancy,1982,359000.0,2,1.0,0
3505,29423325,austin,78757,Single Family,1961,190000.0,9,0.5,1
3506,29425530,austin,78753,Single Family,1971,289900.0,1,1.2333333333333334,0
3507,29432324,austin,78758,Single Family,1973,430000.0,3,1.2,0
3508,29425529,austin,78753,Single Family,1971,299900.0,1,1.2333333333333334,0
3509,29427322,austin,78757,Multiple Occupancy,1981,615000.0,1,0.7333333333333334,1
3510,29425526,austin,78753,Single Family,1971,231500.0,2,1.3666666666666665,0
3511,29431321,austin,78758,Single Family,1973,299900.0,6,0.8333333333333334,0
3512,29425321,austin,78758,Single Family,1968,290000.0,1,0.43333333333333335,0
3513,58302694,austin,78753,Single Family,1971,350000.0,1,1.8333333333333333,0
3514,29423321,austin,78757,Single Family,1960,329900.0,2,0.5666666666666667,1
3515,29425520,austin,78753,Single Family,1970,318000.0,4,1.3,0
3516,29428819,austin,78758,Townhouse,1973,195000.0,1,1.1666666666666667,0
3517,29425517,austin,78753,Single Family,1970,239000.0,1,1.2666666666666666,0
3518,29420819,austin,78753,Single Family,1945,139000.0,1,0.9333333333333332,0
3519,29425317,austin,78758,Single Family,1969,429999.0,1,0.5,0
3520,29428814,austin,78758,Townhouse,1973,192000.0,3,1.1666666666666667,0
3521,29428813,austin,78758,Single Family,1973,199900.0,3,1.1666666666666667,0
3522,29431312,austin,78758,Single Family,1972,279900.0,9,0.8666666666666666,0
3523,29431311,austin,78758,Single Family,1972,235000.0,4,0.8666666666666666,0
3524,29423811,austin,78753,Single Family,1963,139000.0,5,0.8666666666666666,0
3525,29420811,austin,78753,Single Family,1958,220000.0,1,0.9666666666666668,0
3526,29432300,austin,78758,Single Family,1974,440000.0,4,1.2333333333333334,0
3527,29432299,austin,78758,Single Family,1974,434900.0,2,1.2,0
3528,29431299,austin,78758,Single Family,1971,264700.0,1,0.8333333333333334,0
3529,29428799,austin,78758,Single Family,1973,185000.0,3,1.1666666666666667,0
3530,120896795,austin,78758,Single Family,1970,452500.0,1,0.43333333333333335,0
3531,29428794,austin,78758,Townhouse,1973,168000.0,4,1.1666666666666667,0
3532,29426792,austin,78758,Single Family,1965,289900.0,4,0.7333333333333333,0
3533,29426781,austin,78758,Single Family,1969,425200.0,3,0.7333333333333333,0
3534,29425279,austin,78758,Single Family,1968,375000.0,1,0.5333333333333333,0
3535,29426778,austin,78758,Single Family,1966,312000.0,2,0.7333333333333333,0
3536,29423771,austin,78753,Single Family,1966,255000.0,2,0.8666666666666666,0
3537,29428765,austin,78758,Townhouse,1971,189999.0,3,1.1666666666666667,0
3538,29422763,austin,78753,Single Family,1940,100000.0,4,0.8333333333333334,0
3539,29425256,austin,78758,Single Family,1968,135500.0,3,0.5,0
3540,29431255,austin,78758,Single Family,1971,430000.0,3,0.7666666666666666,0
3541,29431251,austin,78758,Single Family,1971,157500.0,2,0.8000000000000002,0
3542,29428748,austin,78758,Townhouse,1972,129000.0,1,1.1666666666666667,0
3543,29422748,austin,78753,Single Family,1946,329900.0,2,0.8333333333333334,0
3544,58302242,austin,78757,Single Family,2001,385000.0,2,0.6333333333333333,1
3545,29431240,austin,78758,Single Family,1971,425000.0,2,0.8000000000000002,0
3546,29422739,austin,78758,Single Family,1969,210500.0,5,0.8666666666666667,0
3547,29431237,austin,78758,Single Family,1971,359900.0,1,0.7666666666666666,0
3548,29431235,austin,78758,Single Family,1973,319900.0,1,0.8333333333333334,0
3549,29420734,austin,78757,Single Family,1959,435000.0,1,1.2,1
3550,29420733,austin,78757,Single Family,1959,450000.0,3,1.2,1
3551,29431232,austin,78758,Single Family,1973,379500.0,3,0.7999999999999999,0
3552,29420727,austin,78757,Single Family,1956,650000.0,5,1.2,1
3553,29432224,austin,78758,Single Family,1973,399900.0,1,1.1666666666666667,0
3554,29420721,austin,78757,Single Family,1958,460000.0,9,1.4,1
3555,29432219,austin,78758,Single Family,1972,415000.0,2,1.0,0
3556,29423718,austin,78753,Single Family,1967,189900.0,2,0.8666666666666667,0
3557,29432217,austin,78758,Single Family,1974,459777.0,1,1.0333333333333334,0
3558,29425216,austin,78758,Single Family,1965,289000.0,4,0.5333333333333333,0
3559,29432215,austin,78758,Single Family,1977,440000.0,2,1.0333333333333334,0
3560,29425215,austin,78758,Single Family,1963,425000.0,3,0.5333333333333333,0
3561,29429911,austin,78758,Single Family,1970,198000.0,5,0.7666666666666666,0
3562,29432212,austin,78758,Single Family,1974,349000.0,3,1.0333333333333334,0
3563,29425210,austin,78758,Single Family,1965,214000.0,3,0.4666666666666666,0
3564,29431209,austin,78758,Single Family,1972,379965.0,1,0.8666666666666666,0
3565,29422708,austin,78758,Single Family,1968,329900.0,2,0.7000000000000001,0
3566,29428703,austin,78758,Single Family,1972,385000.0,3,0.5666666666666668,0
3567,29422692,austin,78758,Single Family,1969,339900.0,1,0.7999999999999999,0
3568,29425183,austin,78758,Single Family,1966,125000.0,7,0.43333333333333335,0
3569,29427682,austin,78758,Single Family,1970,200000.0,5,0.8333333333333334,0
3570,29422679,austin,78758,Single Family,1970,290000.0,1,0.7333333333333334,0
3571,29423390,austin,78758,Single Family,1962,385000.0,1,0.6,0
3572,29422678,austin,78758,Single Family,1970,349500.0,3,0.7333333333333334,0
3573,29428676,austin,78758,Single Family,1971,395000.0,1,0.5666666666666668,0
3574,29431175,austin,78758,Single Family,1972,329000.0,3,0.9,0
3575,29428670,austin,78758,Single Family,1971,256500.0,1,0.5666666666666668,0
3576,29420667,austin,78757,Single Family,1956,415000.0,5,1.2666666666666666,1
3577,29425165,austin,78758,Single Family,1967,225000.0,1,0.4666666666666666,0
3578,29420664,austin,78757,Single Family,1959,335000.0,11,1.3,1
3579,29432161,austin,78758,Single Family,1974,320000.0,3,1.0,0
3580,29420661,austin,78757,Single Family,1955,570000.0,3,1.3666666666666665,1
3581,29427486,austin,78758,Single Family,1969,429900.0,2,0.4666666666666666,0
3582,29427660,austin,78758,Single Family,1969,424900.0,4,0.6666666666666666,0
3583,29432158,austin,78758,Single Family,1974,399000.0,1,1.0333333333333334,0
3584,29422658,austin,78758,Single Family,1969,319900.0,2,0.6999999999999998,0
3585,29431156,austin,78758,Single Family,1973,399777.0,2,0.8666666666666667,0
3586,29432153,austin,78758,Single Family,1974,365000.0,1,1.0,0
